ASPEN 1SW,DOY,Low Temp Average Last Week,High Temp Average Last Week,Precipitation Average Last Week,Snow Average Last Week,Snow
12/31/19,365,31.14285714,8,0.09,1.785714286,0
1/1/20,1,28.14285714,4,0.09,1.785714286,0
1/2/20,2,24.57142857,-0.857142857,0.077142857,1.571428571,6
1/3/20,3,21.28571429,0.714285714,0.127142857,2.385714286,0.5
1/4/20,4,20.85714286,1.428571429,0.13,2.457142857,0
1/5/20,5,21.57142857,2.142857143,0.092857143,1.814285714,0
1/6/20,6,23.57142857,2.714285714,0.055714286,0.928571429,0
1/7/20,7,26.71428571,4.714285714,0.055714286,0.928571429,0
1/8/20,8,27.85714286,7,0.055714286,0.928571429,0
1/9/20,9,29.85714286,10.57142857,0.055714286,0.928571429,0.5
1/10/20,10,33,10.14285714,0.008571429,0.142857143,2.2
1/12/20,12,34.5,10.16666667,0.023333333,0.45,0.5
1/14/20,14,30.6,9.2,0.036,0.64,2.3
1/15/20,15,30,9.6,0.068,1.1,0
1/16/20,16,30.8,8,0.068,1.1,0
1/17/20,17,29.2,8.4,0.06,1,0
1/18/20,18,32.4,10.6,0.04,0.56,3.5
1/19/20,19,31.33333333,9.5,0.08,1.05,0
1/20/20,20,31.66666667,9.333333333,0.073333333,0.966666667,0
1/21/20,21,31.42857143,8.428571429,0.062857143,0.828571429,0
1/22/20,22,32.71428571,8,0.04,0.5,4
1/23/20,23,32,10.14285714,0.078571429,1.071428571,4
1/24/20,24,31.14285714,11.71428571,0.11,1.642857143,0.5
1/25/20,25,28.85714286,11.14285714,0.115714286,1.714285714,0.7
1/26/20,26,30.42857143,13.14285714,0.082857143,1.314285714,0
1/27/20,27,32.28571429,15.14285714,0.082857143,1.314285714,0
1/28/20,28,33.57142857,16.71428571,0.082857143,1.314285714,2
1/29/20,29,33,16.85714286,0.102857143,1.6,0
1/30/20,30,32.28571429,15,0.064285714,1.028571429,0.5
1/31/20,31,32.28571429,13.85714286,0.034285714,0.528571429,0.2
2/1/20,32,32,12.14285714,0.03,0.485714286,0
2/2/20,33,31.57142857,10.42857143,0.022857143,0.385714286,0
2/3/20,34,32.85714286,10.85714286,0.022857143,0.385714286,0
2/4/20,35,35.28571429,12.14285714,0.022857143,0.385714286,5.8
2/5/20,36,36.57142857,11.85714286,0.06,0.928571429,0.5
2/6/20,37,34.14285714,9,0.065714286,1,1
2/7/20,38,31.42857143,5.428571429,0.072857143,1.071428571,6
2/8/20,39,30.85714286,5.714285714,0.127142857,1.9,1.2
2/9/20,40,30.14285714,8,0.141428571,2.071428571,1.5
2/10/20,41,30.28571429,7.857142857,0.15,2.285714286,3.5
2/11/20,42,26,6.285714286,0.175714286,2.785714286,1.5
2/12/20,43,24.57142857,6.142857143,0.125714286,2.171428571,0
2/13/20,44,26.14285714,7.571428571,0.12,2.1,1.8
2/15/20,46,29.16666667,11.16666667,0.078333333,1.583333333,0
2/16/20,47,30.83333333,9.166666667,0.061666667,1.383333333,0.5
2/17/20,48,30,8.833333333,0.053333333,1.216666667,2.5
2/18/20,49,31.16666667,11,0.046666667,1.05,3.6
2/19/20,50,32,12.33333333,0.075,1.4,0
2/20/20,51,32.5,14.16666667,0.075,1.4,0.3
2/21/20,52,33.33333333,13,0.065,1.15,0
2/22/20,53,32.57142857,11.28571429,0.055714286,0.985714286,0
2/23/20,54,32.85714286,10.28571429,0.055714286,0.985714286,5.6
2/24/20,55,33.71428571,11.85714286,0.114285714,1.714285714,1
2/25/20,56,33.57142857,10.14285714,0.107142857,1.5,2
2/26/20,57,32.71428571,9.142857143,0.105714286,1.271428571,0
2/27/20,58,31.71428571,7.285714286,0.105714286,1.271428571,0
2/28/20,59,30.85714286,6.285714286,0.102857143,1.228571429,0
2/29/20,60,32,8.428571429,0.102857143,1.228571429,0
3/1/20,61,32.14285714,9.571428571,0.102857143,1.228571429,0
3/2/20,62,31.85714286,8.857142857,0.042857143,0.428571429,5.8
3/3/20,63,33.28571429,10.28571429,0.088571429,1.114285714,0.5
3/4/20,64,34,11.57142857,0.067142857,0.9,0
3/5/20,65,37,14,0.067142857,0.9,0
3/6/20,66,39.42857143,16.42857143,0.067142857,0.9,0
3/7/20,67,40.71428571,16.28571429,0.067142857,0.9,0
3/8/20,68,42.14285714,18.42857143,0.067142857,0.9,0
3/9/20,69,43.28571429,18.71428571,0.067142857,0.9,1.6
3/10/20,70,44.14285714,19.57142857,0.02,0.3,0
3/11/20,71,46.14285714,21.14285714,0.011428571,0.228571429,0
3/12/20,72,46.28571429,22.57142857,0.011428571,0.228571429,2
3/14/20,74,46.66666667,25.33333333,0.028333333,0.6,0.1
3/15/20,75,44.33333333,25.5,0.041666667,0.616666667,0
3/16/20,76,43.33333333,25.66666667,0.041666667,0.616666667,0
3/17/20,77,43.33333333,25.33333333,0.028333333,0.35,0
3/18/20,78,44.33333333,25.5,0.028333333,0.35,0
3/19/20,79,46.16666667,25.83333333,0.028333333,0.35,1
3/20/20,80,46.5,26.33333333,0.025,0.183333333,2.5
3/21/20,81,44.42857143,25,0.058571429,0.514285714,0.8
3/22/20,82,43.85714286,23.57142857,0.087142857,0.614285714,3.1
3/23/20,83,43.28571429,23,0.115714286,1.057142857,0
3/24/20,84,41.71428571,22.28571429,0.115714286,1.057142857,0.8
3/25/20,85,40.14285714,21.85714286,0.121428571,1.171428571,0
3/26/20,86,39.28571429,21.57142857,0.121428571,1.171428571,0
3/27/20,87,39.71428571,22.57142857,0.111428571,1.028571429,0
3/28/20,88,42.14285714,23.28571429,0.074285714,0.671428571,3
3/29/20,89,42.28571429,22.85714286,0.062857143,0.985714286,0
3/30/20,90,41.14285714,21.85714286,0.034285714,0.542857143,0.5
4/1/20,92,42.16666667,22.5,0.04,0.583333333,0
4/2/20,93,43.16666667,23.16666667,0.04,0.583333333,0
4/3/20,94,44,22.66666667,0.041666667,0.583333333,7
4/4/20,95,43.16666667,21.5,0.126666667,1.75,0
4/5/20,96,43.83333333,21.5,0.093333333,1.25,0
4/6/20,97,46.5,23.5,0.093333333,1.25,0
4/7/20,98,48.16666667,23.83333333,0.086666667,1.166666667,0
4/8/20,99,49.14285714,24.28571429,0.074285714,1,0
4/9/20,100,49.57142857,24.14285714,0.074285714,1,0
4/10/20,101,50,23.85714286,0.072857143,1,0
4/11/20,102,52.71428571,25.71428571,0.002857143,0,0
4/12/20,103,55.14285714,27.57142857,0.002857143,0,1.5
4/13/20,104,55.85714286,27.71428571,0.021428571,0.214285714,1.5
4/14/20,105,53.42857143,25.85714286,0.032857143,0.428571429,0.2
4/15/20,106,50,22.57142857,0.034285714,0.457142857,0
4/17/20,108,45.33333333,18.16666667,0.04,0.533333333,12
4/18/20,109,40.16666667,16.66666667,0.236666667,2.533333333,0
4/19/20,110,38.33333333,15.16666667,0.236666667,2.533333333,2
4/21/20,112,38.2,15.6,0.272,2.84,0
4/22/20,113,42.2,20.6,0.27,2.8,0
4/23/20,114,46.4,25.2,0.27,2.8,0
4/24/20,115,47.33333333,25.83333333,0.225,2.333333333,0.6
4/25/20,116,50.33333333,27.33333333,0.065,0.433333333,0
4/26/20,117,50.83333333,29.33333333,0.065,0.433333333,0
4/27/20,118,51.5,29.5,0.04,0.1,0
4/28/20,119,53,30,0.034285714,0.085714286,0
4/29/20,120,55,30.57142857,0.034285714,0.085714286,0
4/30/20,121,56,31.14285714,0.034285714,0.085714286,0
11/1/20,306,58.71428571,31.85714286,0.034285714,0.085714286,0
11/2/20,307,58.85714286,31.71428571,0,0,0
11/3/20,308,60.14285714,31.28571429,0,0,0
11/4/20,309,61,31,0,0,0
11/5/20,310,60.42857143,31.14285714,0,0,0
11/6/20,311,59.57142857,31.14285714,0,0,0
11/7/20,312,59.42857143,30.57142857,0,0,0
11/8/20,313,57.57142857,30.71428571,0,0,1.8
11/9/20,314,58.57142857,30.42857143,0.085714286,0.257142857,2.5
11/10/20,315,55.71428571,29.85714286,0.112857143,0.614285714,1
11/12/20,317,51.5,26.66666667,0.143333333,0.883333333,0.3
11/13/20,318,47.83333333,22.83333333,0.146666667,0.933333333,0
11/14/20,319,43.33333333,19.66666667,0.146666667,0.933333333,2.5
11/16/20,321,37.6,14.8,0.09,1.26,0
11/17/20,322,37.4,14.4,0.052,0.76,0
11/18/20,323,40,16.8,0.038,0.56,0
11/19/20,324,42.83333333,18.16666667,0.031666667,0.466666667,0
11/20/20,325,46.5,22.5,0.028333333,0.416666667,0
11/21/20,326,50,25.16666667,0.028333333,0.416666667,0
11/22/20,327,50.66666667,27.66666667,0,0,0
11/23/20,328,50.14285714,26.28571429,0,0,0
11/24/20,329,51.57142857,25.42857143,0.002857143,0,5
11/25/20,330,51.57142857,25.28571429,0.074285714,0.714285714,0.5
11/26/20,331,47.57142857,23.57142857,0.084285714,0.785714286,0
11/27/20,332,44.28571429,20.14285714,0.084285714,0.785714286,0.5
11/28/20,333,41.42857143,17.57142857,0.088571429,0.857142857,0
11/29/20,334,39.14285714,14.28571429,0.088571429,0.857142857,0
11/30/20,335,37.85714286,13,0.088571429,0.857142857,0
12/1/20,336,36.57142857,12.28571429,0.085714286,0.857142857,0.5
12/2/20,337,34.57142857,9.857142857,0.02,0.214285714,0.5
12/3/20,338,34,8.285714286,0.014285714,0.214285714,0
12/4/20,339,32.42857143,7.285714286,0.014285714,0.214285714,0
12/5/20,340,31.85714286,6.571428571,0.01,0.142857143,0
12/6/20,341,32.57142857,5.857142857,0.01,0.142857143,0
12/7/20,342,33.57142857,7,0.01,0.142857143,0
12/8/20,343,34.71428571,7.285714286,0.01,0.142857143,0
12/9/20,344,35.85714286,7.571428571,0.004285714,0.071428571,0
12/10/20,345,39,9,0,0,0
12/11/20,346,42.42857143,10.42857143,0,0,2.5
12/12/20,347,43,12.28571429,0.04,0.357142857,2
12/13/20,348,41.14285714,12.57142857,0.058571429,0.642857143,3
12/14/20,349,38.28571429,9.571428571,0.087142857,1.071428571,0
12/15/20,350,34.85714286,7.428571429,0.087142857,1.071428571,7
12/18/20,353,25.6,5.4,0.17,2.9,2.3
12/19/20,354,25.4,4.6,0.146,2.86,0.5
12/20/20,355,25.8,5.6,0.128,2.56,0
12/21/20,356,26.4,8.4,0.088,1.96,0
12/22/20,357,28.8,11.8,0.088,1.96,0
12/23/20,358,32.4,12.6,0.04,0.56,2
12/24/20,359,34.16666667,12,0.063333333,0.8,0
12/25/20,360,31.42857143,10.14285714,0.054285714,0.685714286,0
12/26/20,361,30.14285714,8.714285714,0.031428571,0.357142857,0
12/27/20,362,31,8,0.025714286,0.285714286,0.7
12/28/20,363,32.42857143,8.142857143,0.03,0.385714286,0.2
12/29/20,364,33.14285714,7.571428571,0.032857143,0.414285714,6
12/31/20,366,29.83333333,6.333333333,0.09,1.15,0
1/1/21,1,31,6.5,0.09,1.15,0
1/2/21,2,31.83333333,7.333333333,0.09,1.15,0
1/3/21,3,31.16666667,7.5,0.09,1.15,0
1/4/21,4,29.16666667,7,0.085,1.033333333,0.6
1/5/21,5,28.33333333,7.666666667,0.086666667,1.1,0
1/6/21,6,29.16666667,8.333333333,0.005,0.1,1
1/7/21,7,29.14285714,8.142857143,0.015714286,0.228571429,0
1/8/21,8,30.14285714,9.142857143,0.015714286,0.228571429,0
1/9/21,9,31.28571429,9.714285714,0.015714286,0.228571429,0
1/10/21,10,31.57142857,10.14285714,0.015714286,0.228571429,0
1/11/21,11,32,9.142857143,0.015714286,0.228571429,0
1/12/21,12,31,7.428571429,0.011428571,0.142857143,0
1/13/21,13,29.42857143,4.857142857,0.011428571,0.142857143,0
1/14/21,14,29.28571429,4,0,0,0
1/15/21,15,30.85714286,3.142857143,0,0,0
1/16/21,16,29.57142857,1.857142857,0,0,0
1/17/21,17,30.14285714,1.428571429,0,0,0
1/18/21,18,30.71428571,3.714285714,0,0,0.2
1/20/21,20,33.33333333,7.666666667,0.003333333,0.033333333,0
1/21/21,21,33.66666667,9.333333333,0.003333333,0.033333333,0
1/22/21,22,33.16666667,11.66666667,0.003333333,0.033333333,0
1/23/21,23,35,14.5,0.003333333,0.033333333,2
1/24/21,24,35.5,17.16666667,0.021666667,0.366666667,0.5
1/25/21,25,35.66666667,15.66666667,0.033333333,0.45,0.9
1/26/21,26,34,14.16666667,0.036666667,0.566666667,0.5
1/27/21,27,33.14285714,13.28571429,0.034285714,0.557142857,1
1/28/21,28,31.71428571,11.42857143,0.042857143,0.7,0
1/29/21,29,30.71428571,9,0.042857143,0.7,0
1/30/21,30,32.14285714,10.14285714,0.042857143,0.7,2.7
2/1/21,32,32.66666667,10.66666667,0.051666667,0.85,0
2/2/21,33,33.66666667,10.66666667,0.045,0.7,0
2/3/21,34,35.16666667,12.16666667,0.041666667,0.616666667,0
2/4/21,35,39.33333333,16.5,0.045,0.45,10.5
2/5/21,36,41.16666667,18,0.206666667,2.2,1
2/6/21,37,37.16666667,14.66666667,0.21,2.366666667,2
2/7/21,38,33.83333333,13.33333333,0.21,2.25,0
2/8/21,39,33.85714286,13.57142857,0.18,1.928571429,0
2/9/21,40,34.71428571,14.28571429,0.18,1.928571429,0
2/10/21,41,35.28571429,15.28571429,0.18,1.928571429,0.5
2/11/21,42,34.28571429,15.42857143,0.171428571,2,1
2/12/21,43,33.14285714,17,0.041428571,0.642857143,0.4
2/13/21,44,35.42857143,18.28571429,0.041428571,0.557142857,5
2/14/21,45,37.28571429,19.42857143,0.071428571,0.985714286,1
2/15/21,46,37.71428571,19.42857143,0.081428571,1.128571429,1.8
2/16/21,47,35,17.57142857,0.09,1.385714286,2.5
2/17/21,48,32.42857143,14.42857143,0.112857143,1.742857143,1.3
2/18/21,49,30.57142857,12.14285714,0.121428571,1.857142857,1.5
2/19/21,50,29.28571429,10.42857143,0.121428571,1.928571429,0
2/20/21,51,26.42857143,8.857142857,0.118571429,1.871428571,0
2/21/21,52,25.71428571,7.428571429,0.061428571,1.157142857,4.5
2/22/21,53,26.42857143,6,0.098571429,1.657142857,0
2/23/21,54,27,6.714285714,0.09,1.4,0
2/24/21,55,29.14285714,7.714285714,0.067142857,1.042857143,0
2/25/21,56,31.71428571,8.142857143,0.055714286,0.857142857,2
2/26/21,57,34,8.857142857,0.057142857,0.928571429,0
2/27/21,58,35.42857143,9.142857143,0.057142857,0.928571429,2.4
2/28/21,59,36,9.285714286,0.085714286,1.271428571,2.4
3/1/21,60,32.28571429,8.857142857,0.067142857,0.971428571,0
3/2/21,61,31.85714286,8.142857143,0.067142857,0.971428571,0
3/3/21,62,31.71428571,7.285714286,0.067142857,0.971428571,0
3/4/21,63,31.71428571,7.285714286,0.067142857,0.971428571,0.4
3/5/21,64,33.14285714,8,0.06,0.742857143,1.5
3/6/21,65,33.85714286,9.571428571,0.072857143,0.957142857,0
3/7/21,66,35.42857143,10.28571429,0.044285714,0.614285714,0
3/8/21,67,40.28571429,13.57142857,0.015714286,0.271428571,0
3/9/21,68,45,17.42857143,0.015714286,0.271428571,0
3/10/21,69,46.71428571,21.42857143,0.015714286,0.271428571,6.3
3/12/21,71,47.33333333,23.83333333,0.086666667,1.3,0
3/13/21,72,47.66666667,23.33333333,0.071666667,1.05,0
3/14/21,73,47.66666667,23.66666667,0.071666667,1.05,10
3/15/21,74,46,23.16666667,0.2,2.716666667,3.5
3/17/21,76,40.4,19.6,0.284,3.96,1.5
3/18/21,77,38,19.8,0.278,3,0
3/19/21,78,37.83333333,19.33333333,0.231666667,2.5,0
3/20/21,79,38.66666667,19.66666667,0.231666667,2.5,0
3/21/21,80,40.16666667,20.66666667,0.231666667,2.5,2.5
3/22/21,81,42.5,20.66666667,0.145,1.25,0.8
3/24/21,83,44.33333333,21.33333333,0.111666667,0.8,3
3/25/21,84,43.83333333,20.66666667,0.076666667,1.05,0.8
3/26/21,85,43.83333333,20.16666667,0.081666667,1.183333333,0
3/27/21,86,43,20.66666667,0.081666667,1.183333333,2
3/28/21,87,40.33333333,19.66666667,0.106666667,1.516666667,0
3/29/21,88,38,19.66666667,0.065,1.1,0
3/30/21,89,39.33333333,19.33333333,0.061666667,0.966666667,6.5
4/1/21,91,42.33333333,19.16666667,0.128333333,1.55,0
4/2/21,92,43.16666667,18.66666667,0.123333333,1.416666667,0
4/3/21,93,46,18.83333333,0.123333333,1.416666667,0
4/4/21,94,49.33333333,20.5,0.098333333,1.083333333,0
4/5/21,95,53,22.66666667,0.098333333,1.083333333,0
4/6/21,96,55.66666667,25.33333333,0.098333333,1.083333333,0
4/8/21,98,57.33333333,28.83333333,0,0,0
4/9/21,99,58.33333333,31.66666667,0,0,0
4/10/21,100,58.5,32.5,0,0,0
4/11/21,101,56.33333333,31.33333333,0,0,0
4/12/21,102,55.16666667,30,0,0,0
4/13/21,103,54,28,0,0,0
4/14/21,104,52.66666667,26.16666667,0,0,0
4/15/21,105,52.28571429,27,0.005714286,0,0
4/16/21,106,53.71428571,27.28571429,0.005714286,0,6
4/17/21,107,52.42857143,26.71428571,0.07,0.857142857,2
4/18/21,108,51.42857143,26.57142857,0.088571429,1.142857143,0
4/19/21,109,49.28571429,25,0.088571429,1.142857143,0
4/20/21,110,47.71428571,23.85714286,0.088571429,1.142857143,2
4/21/21,111,47.28571429,22,0.105714286,1.428571429,0
4/22/21,112,46,20.42857143,0.1,1.428571429,0
4/23/21,113,45.28571429,20.71428571,0.1,1.428571429,2.5
4/24/21,114,45.14285714,21,0.071428571,0.928571429,0
4/25/21,115,46,21.57142857,0.055714286,0.642857143,0
4/26/21,116,48.42857143,23.57142857,0.055714286,0.642857143,0
4/27/21,117,51.14285714,26.71428571,0.055714286,0.642857143,0
4/28/21,118,52.14285714,29.57142857,0.038571429,0.357142857,1
4/29/21,119,54.71428571,30.85714286,0.057142857,0.5,0
4/30/21,120,54.57142857,30.42857143,0.062857143,0.5,0
11/1/21,305,57.28571429,31.57142857,0.027142857,0.142857143,0
11/3/21,307,59.16666667,32.83333333,0.033333333,0.166666667,1.4
11/4/21,308,54.66666667,31.5,0.136666667,0.4,0
11/5/21,309,52.83333333,30.33333333,0.136666667,0.4,0
11/6/21,310,52.33333333,30,0.115,0.233333333,0
11/7/21,311,53.16666667,29.83333333,0.108333333,0.233333333,0
11/8/21,312,52.66666667,30.5,0.108333333,0.233333333,0
11/9/21,313,53.66666667,30.16666667,0.103333333,0.233333333,0
11/10/21,314,54.14285714,30.42857143,0.088571429,0.2,4
11/11/21,315,56.85714286,30.28571429,0.05,0.571428571,1
11/12/21,316,55.28571429,29.28571429,0.061428571,0.714285714,0.4
11/13/21,317,53,28.42857143,0.067142857,0.771428571,0
11/14/21,318,51.14285714,28.71428571,0.067142857,0.771428571,0
11/15/21,319,49.57142857,27.57142857,0.067142857,0.771428571,0
11/16/21,320,48.28571429,27.71428571,0.067142857,0.771428571,0
11/17/21,321,48.28571429,27.71428571,0.067142857,0.771428571,1.5
11/18/21,322,48,27,0.031428571,0.414285714,0
11/19/21,323,48.14285714,25.85714286,0.02,0.271428571,0
11/21/21,325,49.83333333,24.66666667,0.016666667,0.25,3
11/22/21,326,48.33333333,22.83333333,0.055,0.75,0
11/23/21,327,46.33333333,20.5,0.055,0.75,0
11/24/21,328,46,18.5,0.055,0.75,6.5
11/25/21,329,45.16666667,18.16666667,0.1,1.583333333,0.9
11/26/21,330,43.33333333,17.33333333,0.108333333,1.733333333,0
11/27/21,331,41.83333333,15.16666667,0.108333333,1.733333333,0
11/28/21,332,42.85714286,16,0.092857143,1.485714286,0
11/29/21,333,43.42857143,17.14285714,0.06,1.057142857,0
11/30/21,334,44.71428571,18.85714286,0.06,1.057142857,0
12/1/21,335,44.57142857,19.57142857,0.06,1.057142857,0
12/2/21,336,45.14285714,19.85714286,0.007142857,0.128571429,0
12/3/21,337,49,22.42857143,0,0,0
12/4/21,338,51.42857143,25.42857143,0,0,0
12/5/21,339,52.14285714,26.14285714,0,0,0
12/6/21,340,51.85714286,26.14285714,0,0,0
12/7/21,341,51.57142857,24.71428571,0,0,2
12/8/21,342,49.57142857,24,0.02,0.285714286,0
12/9/21,343,46.57142857,22.42857143,0.02,0.285714286,1
12/10/21,344,43.42857143,21.14285714,0.027142857,0.428571429,12.3
12/11/21,345,40.42857143,19.57142857,0.212857143,2.185714286,0.5
12/12/21,346,35.42857143,15.57142857,0.22,2.257142857,0
12/13/21,347,32.28571429,11.71428571,0.22,2.257142857,0
12/14/21,348,31.14285714,10.42857143,0.22,2.257142857,0
12/15/21,349,31.71428571,9.857142857,0.2,1.971428571,1.5
12/16/21,350,34.14285714,11,0.218571429,2.185714286,0.6
12/17/21,351,33.57142857,9.285714286,0.217142857,2.128571429,1.5
12/18/21,352,34.28571429,8.142857143,0.038571429,0.585714286,0.9
12/19/21,353,34.57142857,8.571428571,0.034285714,0.642857143,0
12/20/21,354,35,9,0.034285714,0.642857143,0
12/21/21,355,34.42857143,9.285714286,0.034285714,0.642857143,0
12/22/21,356,34.28571429,8.714285714,0.034285714,0.642857143,0
12/23/21,357,32.71428571,7.714285714,0.015714286,0.428571429,0
12/24/21,358,34.85714286,9.571428571,0.01,0.342857143,1
12/25/21,359,35,12.85714286,0.118571429,0.271428571,9
12/26/21,360,36.71428571,16,0.237142857,1.428571429,1.5
12/27/21,361,38.14285714,18.14285714,0.252857143,1.642857143,2
12/28/21,362,37.14285714,18.71428571,0.278571429,1.928571429,6
12/29/21,363,35.14285714,19.14285714,0.341428571,2.785714286,3.7
12/30/21,364,32.57142857,19.14285714,0.382857143,3.314285714,1
12/31/21,365,29.57142857,19.14285714,0.392857143,3.457142857,2.2
1/1/22,1,27.85714286,17.71428571,0.298571429,3.628571429,8.5
1/2/22,2,27,15.85714286,0.262857143,3.557142857,0.2
1/3/22,3,23.57142857,12.42857143,0.248571429,3.371428571,0
1/4/22,4,22.28571429,10.28571429,0.222857143,3.085714286,0
1/5/22,5,22.14285714,8.857142857,0.16,2.228571429,0
1/6/22,6,23.71428571,9,0.118571429,1.7,0.2
1/8/22,8,25.33333333,7.833333333,0.105,1.483333333,0.9
1/9/22,9,28.5,9.5,0.02,0.216666667,4.9
1/10/22,10,31.83333333,12.16666667,0.083333333,1,0
1/11/22,11,33.16666667,12.33333333,0.083333333,1,0
1/12/22,12,33.83333333,12.33333333,0.083333333,1,0
1/13/22,13,34.5,11.66666667,0.083333333,1,0
1/14/22,14,34.66666667,10.83333333,0.08,0.966666667,0
1/16/22,16,33.5,10.16666667,0.065,0.816666667,0
1/17/22,17,33.33333333,10.66666667,0,0,0
1/18/22,18,35.83333333,12.16666667,0,0,0
1/19/22,19,36.83333333,13.5,0,0,0
1/20/22,20,36.83333333,13.83333333,0,0,0
1/21/22,21,36.16666667,13,0,0,0.9
1/22/22,22,34.5,12.33333333,0.006666667,0.15,2
1/23/22,23,33.14285714,12,0.03,0.414285714,0
1/24/22,24,33.71428571,11.42857143,0.03,0.414285714,0
1/25/22,25,32.42857143,11,0.03,0.414285714,0.5
1/26/22,26,31.71428571,10.85714286,0.034285714,0.485714286,0.8
1/27/22,27,30.14285714,9.142857143,0.04,0.6,0
1/28/22,28,29.28571429,7.571428571,0.04,0.6,1
1/29/22,29,28.28571429,5.857142857,0.04,0.614285714,0
1/30/22,30,28.85714286,4.571428571,0.015714286,0.328571429,0
1/31/22,31,29,3.857142857,0.015714286,0.328571429,0
2/1/22,32,29.57142857,3.285714286,0.015714286,0.328571429,0
2/2/22,33,30.42857143,2.857142857,0.011428571,0.257142857,3
2/3/22,34,30.71428571,3.142857143,0.031428571,0.571428571,0.6
2/4/22,35,31,1.571428571,0.037142857,0.657142857,0
2/5/22,36,29.85714286,0.285714286,0.031428571,0.514285714,0
2/6/22,37,28.85714286,-1,0.031428571,0.514285714,0.7
2/7/22,38,28.14285714,0.428571429,0.035714286,0.614285714,0
2/8/22,39,26.85714286,0.571428571,0.035714286,0.614285714,0
2/9/22,40,26.14285714,0,0.035714286,0.614285714,0
2/10/22,41,27.57142857,1.285714286,0.01,0.185714286,0
2/11/22,42,28.85714286,5.428571429,0.004285714,0.1,0
2/12/22,43,32.14285714,8.571428571,0.004285714,0.1,0
2/13/22,44,34.57142857,10.57142857,0.004285714,0.1,0
2/14/22,45,34.85714286,9.857142857,0,0,0
2/15/22,46,36.57142857,10.71428571,0,0,0
2/16/22,47,37.57142857,12.57142857,0,0,0
2/17/22,48,39,13.85714286,0,0,7
2/18/22,49,39,13.14285714,0.077142857,1,0
2/19/22,50,37,12.71428571,0.077142857,1,0
2/20/22,51,36,13.71428571,0.077142857,1,0
2/21/22,52,36.85714286,14.71428571,0.077142857,1,0
2/22/22,53,37.71428571,15.71428571,0.077142857,1,4.8
2/23/22,54,36.71428571,15.57142857,0.135714286,1.685714286,6.2
2/24/22,55,34.14285714,14.71428571,0.21,2.571428571,6.8
2/25/22,56,32.57142857,13.57142857,0.192857143,2.542857143,0.4
2/26/22,57,31.71428571,13,0.198571429,2.6,1
2/27/22,58,30,11.28571429,0.205714286,2.742857143,0
2/28/22,59,28.14285714,9.285714286,0.205714286,2.742857143,0
3/1/22,60,26.57142857,7.142857143,0.205714286,2.742857143,0
3/2/22,61,27.57142857,5.285714286,0.147142857,2.057142857,0
3/3/22,62,30,5.857142857,0.072857143,1.171428571,0
3/4/22,63,33.42857143,8.571428571,0.012857143,0.2,0
3/5/22,64,39,11.28571429,0.007142857,0.142857143,2
3/6/22,65,43.14285714,14.28571429,0.022857143,0.285714286,4.5
3/7/22,66,46.57142857,16.85714286,0.064285714,0.928571429,2.3
3/8/22,67,45.57142857,18.28571429,0.088571429,1.257142857,1.1
3/9/22,68,42.42857143,17.85714286,0.097142857,1.414285714,0
3/10/22,69,39.28571429,15.28571429,0.097142857,1.414285714,4.8
3/11/22,70,37,12.71428571,0.138571429,2.1,0
3/12/22,71,31.57142857,8.142857143,0.138571429,2.1,0
3/13/22,72,27.85714286,4.714285714,0.115714286,1.814285714,0
3/14/22,73,26.42857143,4.714285714,0.074285714,1.171428571,5
3/15/22,74,29,5.428571429,0.105714286,1.557142857,0
3/16/22,75,32.85714286,7.714285714,0.097142857,1.4,0
3/17/22,76,35.85714286,10.14285714,0.097142857,1.4,8
3/18/22,77,37.71428571,12.14285714,0.138571429,1.857142857,0
3/19/22,78,40.28571429,14.71428571,0.138571429,1.857142857,0
3/20/22,79,42.28571429,16.57142857,0.138571429,1.857142857,0
3/21/22,80,43.14285714,16.85714286,0.138571429,1.857142857,0.6
3/24/22,83,42.6,14.8,0.126,1.72,0
3/25/22,84,41.4,12.6,0.01,0.12,0
3/26/22,85,43.8,14.4,0.01,0.12,0
3/27/22,86,46.8,18,0.01,0.12,0
3/28/22,87,50,20.6,0.01,0.12,0
3/29/22,88,53,24.8,0,0,0.8
3/30/22,89,54.16666667,25.5,0.006666667,0.133333333,3
3/31/22,90,52.28571429,25.85714286,0.054285714,0.542857143,0
4/1/22,91,51.42857143,27.28571429,0.054285714,0.542857143,5
4/2/22,92,51.42857143,27.57142857,0.1,1.257142857,0
4/3/22,93,50,27,0.1,1.257142857,0.9
4/4/22,94,49.14285714,26.71428571,0.108571429,1.385714286,0
4/5/22,95,46.14285714,25.85714286,0.115714286,1.385714286,0
4/6/22,96,44.71428571,25.85714286,0.11,1.271428571,0
4/7/22,97,45.57142857,24.57142857,0.061428571,0.842857143,0
4/8/22,98,45.28571429,23.42857143,0.061428571,0.842857143,0
4/9/22,99,44.57142857,22.42857143,0.015714286,0.128571429,0
4/11/22,101,44.83333333,21,0.008333333,0,0
4/12/22,102,44.66666667,21.33333333,0,0,2
4/13/22,103,44.83333333,20,0.036666667,0.333333333,7.3
4/14/22,104,40.5,18.66666667,0.125,1.55,0
4/15/22,105,39.16666667,18.5,0.125,1.55,0.2
4/16/22,106,40,19.5,0.126666667,1.583333333,0
4/17/22,107,39.66666667,19,0.126666667,1.583333333,0
4/18/22,108,42.14285714,20.85714286,0.111428571,1.357142857,0
